,Rank,Title,Studio,Total Gross,Theaters,Opening,Opening Theaters,Year,link
0,26,The Good Dinosaur,BV,"$123,087,120","3,749","$39,155,217","3,749",2015,/movies/?id=pixar2013.htm
0,27,Spy,Fox,"$110,825,712","3,715","$29,085,719","3,711",2015,/movies/?id=susancooper.htm
0,28,Trainwreck,Uni.,"$110,212,700","3,171","$30,097,040","3,158",2015,/movies/?id=trainwreck15.htm
0,29,Creed,WB (NL),"$109,767,581","3,502","$29,632,823","3,404",2015,/movies/?id=creed.htm
0,30,Tomorrowland,BV,"$93,436,322","3,972","$33,028,165","3,972",2015,/movies/?id=1952.htm
0,31,Get Hard,WB,"$90,411,453","3,212","$33,803,253","3,175",2015,/movies/?id=gethard.htm
0,32,Terminator: Genisys,Par.,"$89,760,956","3,783","$27,018,486","3,758",2015,/movies/?id=terminator2015.htm
0,33,Taken 3,Fox,"$89,256,424","3,594","$39,201,657","3,594",2015,/movies/?id=taken3.htm
0,34,Sisters,Uni.,"$87,044,645","2,978","$13,922,855","2,962",2015,/movies/?id=nest.htm
0,35,Alvin and the Chipmunks: The Road Chip,Fox,"$85,886,987","3,705","$14,287,159","3,653",2015,/movies/?id=alvin4.htm
0,36,Maze Runner: The Scorch Trials,Fox,"$81,697,192","3,792","$30,316,510","3,791",2015,/movies/?id=mazerunner2.htm
0,37,Ted 2,Uni.,"$81,476,385","3,448","$33,507,870","3,442",2015,/movies/?id=ted2.htm
0,38,Goosebumps,Sony,"$80,080,379","3,618","$23,618,556","3,501",2015,/movies/?id=goosebumps.htm
0,39,Pixels,Sony,"$78,747,585","3,723","$24,011,616","3,723",2015,/movies/?id=pixels.htm
0,40,Paddington,W/Dim.,"$76,271,832","3,355","$18,966,676","3,303",2015,/movies/?id=paddington.htm
0,41,The Intern,WB,"$75,764,672","3,320","$17,728,313","3,305",2015,/movies/?id=intern.htm
0,42,Bridge of Spies,BV,"$72,313,754","2,873","$15,371,203","2,811",2015,/movies/?id=coldwar2015.htm
0,43,Paul Blart: Mall Cop 2,Sony,"$71,038,190","3,633","$23,762,435","3,633",2015,/movies/?id=paulblart2.htm
0,44,The Big Short,Par.,"$70,259,870","2,529","$705,527",8,2015,/movies/?id=bigshort.htm
0,45,War Room,TriS,"$67,790,117","1,945","$11,351,389","1,135",2015,/movies/?id=warroom2015.htm
0,46,Magic Mike XXL,WB,"$66,013,057","3,376","$12,857,184","3,355",2015,/movies/?id=magicmike2.htm
0,47,The Visit,Uni.,"$65,206,105","3,148","$25,427,560","3,069",2015,/movies/?id=blumhouse2015.htm
0,48,The Wedding Ringer,SGem,"$64,460,211","3,003","$20,649,306","3,003",2015,/movies/?id=kevinhart15.htm
0,49,Black Mass,WB,"$62,575,678","3,188","$22,635,037","3,188",2015,/movies/?id=whiteybulger15.htm
0,50,Vacation,WB (NL),"$58,884,188","3,430","$14,681,108","3,411",2015,/movies/?id=newline15.htm
0,51,The Perfect Guy,SGem,"$57,027,435","2,230","$25,888,154","2,221",2015,/movies/?id=perfectguy.htm
0,52,Joy,Fox,"$56,451,232","2,924","$17,015,168","2,896",2015,/movies/?id=joy.htm
0,53,Fantastic Four,Fox,"$56,117,548","4,004","$25,685,737","3,995",2015,/movies/?id=fantasticfour15.htm
0,54,The Hateful Eight,Wein.,"$54,117,416","2,938","$4,610,676",100,2015,/movies/?id=thehatefuleight.htm
0,55,Focus (2015),WB,"$53,862,963","3,323","$18,685,137","3,323",2015,/movies/?id=focus2015.htm
0,56,Southpaw,Wein.,"$52,421,953","2,772","$16,701,294","2,772",2015,/movies/?id=southpaw2015.htm
0,57,Insidious Chapter 3,Focus,"$52,218,558","3,014","$22,692,741","3,002",2015,/movies/?id=insidiouschapter3.htm
0,58,Poltergeist (2015),Fox,"$47,425,125","3,242","$22,620,386","3,240",2015,/movies/?id=poltergeist2015.htm
0,59,Jupiter Ascending,WB,"$47,387,723","3,181","$18,372,372","3,181",2015,/movies/?id=jupiterascending.htm
0,60,Sicario,LGF,"$46,889,293","2,620","$401,288",6,2015,/movies/?id=sicario.htm
0,61,The Man From U.N.C.L.E.,WB,"$45,445,109","3,673","$13,421,036","3,638",2015,/movies/?id=uncle.htm
0,62,Spotlight,ORF,"$45,055,776","1,227","$295,009",5,2015,/movies/?id=spotlight.htm
0,63,"McFarland, USA",BV,"$44,482,410","2,792","$11,020,798","2,755",2015,/movies/?id=mcfarland.htm
0,64,The Gift (2015),STX,"$43,787,265","2,503","$11,854,273","2,503",2015,/movies/?id=blumhousejuly2015.htm
0,65,Everest (2015),Uni.,"$43,482,270","3,009","$7,222,035",545,2015,/movies/?id=everest2015.htm
0,66,The Night Before,Sony,"$43,047,372","2,960","$9,880,536","2,960",2015,/movies/?id=xmas2015.htm
0,67,Krampus,Uni.,"$42,725,475","2,919","$16,293,325","2,902",2015,/movies/?id=krampus.htm
0,68,Max (2015),WB,"$42,656,255","2,870","$12,155,254","2,855",2015,/movies/?id=max2015.htm
0,69,The Age of Adaline,LGF,"$42,629,776","3,070","$13,203,458","2,991",2015,/movies/?id=ageofadaline.htm
0,70,Brooklyn,FoxS,"$38,322,743",962,"$187,281",5,2015,/movies/?id=brooklyn.htm
0,71,The Longest Ride,Fox,"$37,446,117","3,371","$13,019,686","3,366",2015,/movies/?id=thelongestride.htm
0,72,The Boy Next Door,Uni.,"$35,423,380","2,615","$14,910,105","2,602",2015,/movies/?id=boynextdoor.htm
0,73,Pan,WB,"$35,088,320","3,515","$15,315,435","3,515",2015,/movies/?id=pan.htm
0,74,Hot Pursuit,WB (NL),"$34,580,201","3,037","$13,942,258","3,003",2015,/movies/?id=witherspoonvergara.htm
0,75,Concussion (2015),Sony,"$34,542,474","2,841","$10,513,749","2,841",2015,/movies/?id=concussion2015.htm
0,76,The DUFF,LGF,"$34,030,343","2,622","$10,809,149","2,575",2015,/movies/?id=duff.htm
0,77,Woman in Gold,Wein.,"$33,307,793","2,011","$2,091,551",258,2015,/movies/?id=womaningold.htm
0,78,The Second Best Exotic Marigold Hotel,FoxS,"$33,078,266","2,022","$8,540,370","1,573",2015,/movies/?id=bestexotic2.htm
0,79,Unfriended,Uni.,"$32,482,090","2,775","$15,845,115","2,739",2015,/movies/?id=cybernatural.htm
0,80,Entourage,WB,"$32,363,404","3,108","$10,283,250","3,108",2015,/movies/?id=entourage.htm
0,81,Paper Towns,Fox,"$32,000,304","3,031","$12,650,140","3,031",2015,/movies/?id=papertowns.htm
0,82,Chappie,Sony,"$31,569,268","3,201","$13,346,782","3,201",2015,/movies/?id=chappie.htm
0,83,Crimson Peak,Uni.,"$31,090,320","2,991","$13,143,310","2,984",2015,/movies/?id=crimsonpeak.htm
0,84,A Walk in the Woods,BG,"$29,504,281","2,158","$8,246,267","1,960",2015,/movies/?id=walkinthewoods.htm
0,85,Point Break (2015),WB,"$28,782,481","2,910","$9,800,252","2,910",2015,/movies/?id=pointbreak2015.htm
0,86,Sinister 2,Focus,"$27,740,955","2,799","$10,542,116","2,766",2015,/movies/?id=sinister2.htm
0,87,The Last Witch Hunter,LG/S,"$27,367,660","3,082","$10,812,861","3,082",2015,/movies/?id=lastwitchhunter.htm
0,88,No Escape,Wein.,"$27,288,872","3,415","$8,111,264","3,355",2015,/movies/?id=coup.htm
0,89,Ricki and the Flash,TriS,"$26,822,144","2,064","$6,610,961","1,603",2015,/movies/?id=rickiandtheflash.htm
0,90,The Woman in Black 2: Angel of Death,Rela.,"$26,501,323","2,602","$15,027,415","2,602",2015,/movies/?id=womaninblack2.htm
0,91,Run All Night,WB,"$26,461,644","3,171","$11,012,305","3,171",2015,/movies/?id=runallnight.htm
0,92,Love the Coopers,LGF,"$26,302,731","2,603","$8,317,545","2,603",2015,/movies/?id=lovethecoopers.htm
0,93,The Lazarus Effect,Rela.,"$25,801,047","2,666","$10,203,437","2,666",2015,/movies/?id=lazarus.htm
0,94,Ex Machina,A24,"$25,442,958","2,004","$237,264",4,2015,/movies/?id=exmachina.htm
0,95,In the Heart of the Sea,WB,"$25,020,758","3,103","$11,053,366","3,103",2015,/movies/?id=heartofthesea.htm
0,96,The Gallows,WB (NL),"$22,764,410","2,720","$9,808,463","2,720",2015,/movies/?id=newlinehorror2015.htm
0,97,Hitman: Agent 47,Fox,"$22,467,450","3,273","$8,326,530","3,261",2015,/movies/?id=hitman47.htm
0,98,Project Almanac,Par.,"$22,348,241","2,900","$8,310,252","2,893",2015,/movies/?id=almanac.htm
0,99,Black or White,Rela.,"$21,571,189","1,823","$6,213,362","1,823",2015,/movies/?id=blackorwhite.htm
0,100,Aloha,Sony,"$21,067,116","2,815","$9,670,235","2,815",2015,/movies/?id=crowe2014.htm
0,1,Rogue One: A Star Wars Story,BV,"$532,177,324","4,157","$155,081,681","4,157",2016,/movies/?id=starwars2016.htm
0,2,Finding Dory,BV,"$486,295,561","4,305","$135,060,273","4,305",2016,/movies/?id=pixar2015.htm
0,3,Captain America: Civil War,BV,"$408,084,349","4,226","$179,139,142","4,226",2016,/movies/?id=marvel2016.htm
0,4,The Secret Life of Pets,Uni.,"$368,384,330","4,381","$104,352,905","4,370",2016,/movies/?id=illumination2015.htm
0,5,The Jungle Book (2016),BV,"$364,001,123","4,144","$103,261,464","4,028",2016,/movies/?id=junglebook2015.htm
0,6,Deadpool,Fox,"$363,070,709","3,856","$132,434,639","3,558",2016,/movies/?id=deadpool2016.htm
0,7,Zootopia,BV,"$341,268,248","3,959","$75,063,401","3,827",2016,/movies/?id=disney2016.htm
0,8,Batman v Superman: Dawn of Justice,WB,"$330,360,194","4,256","$166,007,347","4,242",2016,/movies/?id=superman2015.htm
0,9,Suicide Squad,WB,"$325,100,054","4,255","$133,682,248","4,255",2016,/movies/?id=dc2016.htm
0,10,Sing,Uni.,"$270,395,425","4,029","$35,258,145","4,022",2016,/movies/?id=illumination2016.htm
0,11,Moana,BV,"$248,757,044","3,875","$56,631,401","3,875",2016,/movies/?id=disney1116.htm
0,12,Fantastic Beasts and Where To Find Them,WB,"$234,037,575","4,144","$74,403,387","4,144",2016,/movies/?id=fantasticbeasts.htm
0,13,Doctor Strange,BV,"$232,641,920","3,882","$85,058,311","3,882",2016,/movies/?id=marvel716.htm
0,14,Hidden Figures,Fox,"$169,607,287","3,416","$515,499",25,2016,/movies/?id=hiddenfigures.htm
0,15,Jason Bourne,Uni.,"$162,434,410","4,039","$59,215,365","4,026",2016,/movies/?id=bourne5.htm
0,16,Star Trek Beyond,Par.,"$158,848,340","3,928","$59,253,211","3,928",2016,/movies/?id=startrek2016.htm
0,17,X-Men: Apocalypse,Fox,"$155,442,489","4,153","$65,769,562","4,150",2016,/movies/?id=x-men2016.htm
0,18,Trolls,Fox,"$153,707,064","4,066","$46,581,142","4,060",2016,/movies/?id=trolls.htm
0,19,La La Land,LG/S,"$151,101,803","3,236","$881,104",5,2016,/movies/?id=lalaland.htm
0,20,Kung Fu Panda 3,Fox,"$143,528,619","3,987","$41,282,042","3,955",2016,/movies/?id=kungfupanda3.htm
0,21,Ghostbusters (2016),Sony,"$128,350,574","3,963","$46,018,755","3,963",2016,/movies/?id=ghostbusters2016.htm
0,22,Central Intelligence,WB (NL),"$127,440,871","3,508","$35,535,250","3,508",2016,/movies/?id=centralintelligence.htm
0,23,The Legend of Tarzan,WB,"$126,643,061","3,591","$38,527,856","3,561",2016,/movies/?id=tarzan2016.htm
0,24,Sully,WB,"$125,070,033","3,955","$35,028,301","3,525",2016,/movies/?id=sully.htm
0,25,Bad Moms,STX,"$113,257,297","3,215","$23,817,340","3,215",2016,/movies/?id=untitledlucasmoore.htm
0,26,The Angry Birds Movie,Sony,"$107,509,366","3,932","$38,155,177","3,932",2016,/movies/?id=angrybirds.htm
0,27,Independence Day: Resurgence,Fox,"$103,144,286","4,130","$41,039,944","4,130",2016,/movies/?id=id42.htm
0,28,The Conjuring 2,WB (NL),"$102,470,008","3,356","$40,406,314","3,343",2016,/movies/?id=conjuring2.htm
0,29,Arrival,Par.,"$100,546,139","3,115","$24,074,047","2,317",2016,/movies/?id=arrival2016.htm
0,30,Passengers (2016),Sony,"$100,014,699","3,478","$14,869,736","3,478",2016,/movies/?id=passengers2016.htm
0,31,Sausage Party,Sony,"$97,685,686","3,135","$34,263,534","3,103",2016,/movies/?id=sausageparty.htm
0,32,The Magnificent Seven (2016),Sony,"$93,432,655","3,696","$34,703,397","3,674",2016,/movies/?id=themagnificentseven.htm
0,33,Ride Along 2,Uni.,"$91,221,830","3,192","$35,243,095","3,175",2016,/movies/?id=ridealong2.htm
0,34,Don't Breathe,SGem,"$89,217,875","3,384","$26,411,706","3,051",2016,/movies/?id=dontbreathe.htm
0,35,Miss Peregrine's Home for Peculiar Children,Fox,"$87,242,834","3,835","$28,871,140","3,522",2016,/movies/?id=peregrine.htm
0,36,The Accountant,WB,"$86,260,045","3,402","$24,710,273","3,332",2016,/movies/?id=theaccountant.htm
0,37,Teenage Mutant Ninja Turtles: Out of the Shadows,Par.,"$82,051,601","4,071","$35,316,382","4,071",2016,/movies/?id=tmnt2016.htm
0,38,The Purge: Election Year,Uni.,"$79,213,375","2,821","$31,515,110","2,796",2016,/movies/?id=purge3.htm
0,39,Alice Through the Looking Glass,BV,"$77,041,381","3,763","$26,858,726","3,763",2016,/movies/?id=alice2.htm
0,40,Pete's Dragon (2016),BV,"$76,233,151","3,702","$21,514,095","3,702",2016,/movies/?id=petesdragon2016.htm
0,41,The Girl on the Train (2016),Uni.,"$75,395,035","3,241","$24,536,265","3,144",2016,/movies/?id=thegirlonthetrain2016.htm
0,42,Boo! A Madea Halloween,LGF,"$73,206,343","2,299","$28,501,448","2,260",2016,/movies/?id=booamadeahalloween.htm
0,43,Storks,WB,"$72,679,278","3,922","$21,311,407","3,922",2016,/movies/?id=storks.htm
0,44,10 Cloverfield Lane,Par.,"$72,082,998","3,427","$24,727,437","3,391",2016,/movies/?id=badrobot2016.htm
0,45,Lights Out,WB (NL),"$67,268,835","2,835","$21,688,103","2,818",2016,/movies/?id=newline0116.htm
0,46,Hacksaw Ridge,LGF,"$67,209,615","2,971","$15,190,758","2,886",2016,/movies/?id=hacksawridge.htm
0,47,The Divergent Series: Allegiant,LG/S,"$66,184,051","3,740","$29,027,348","3,740",2016,/movies/?id=allegiant.htm
0,48,Now You See Me 2,LG/S,"$65,075,540","3,232","$22,383,146","3,232",2016,/movies/?id=nowyouseeme2.htm
0,49,Ice Age: Collision Course,Fox,"$64,063,008","3,997","$21,373,064","3,992",2016,/movies/?id=iceage5.htm
0,50,The Boss,Uni.,"$63,285,885","3,495","$23,586,645","3,480",2016,/movies/?id=michelledarnell.htm
0,51,London Has Fallen,Focus,"$62,678,608","3,492","$21,635,601","3,490",2016,/movies/?id=londonhasfallen.htm
0,52,Miracles from Heaven,TriS,"$61,705,123","3,155","$14,812,393","3,047",2016,/movies/?id=miraclesfromheaven.htm
0,53,Deepwater Horizon,LG/S,"$61,433,527","3,403","$20,223,544","3,259",2016,/movies/?id=deepwaterhorizon.htm
0,54,Why Him?,Fox,"$60,323,786","3,008","$11,002,986","2,917",2016,/movies/?id=whyhim.htm
0,55,My Big Fat Greek Wedding 2,Uni.,"$59,689,605","3,179","$17,861,950","3,133",2016,/movies/?id=mybigfatgreekwedding2.htm
0,56,Jack Reacher: Never Go Back,Par.,"$58,697,076","3,780","$22,872,490","3,780",2016,/movies/?id=jackreacher2.htm
0,57,Fences,Par.,"$57,682,904","2,368","$129,462",4,2016,/movies/?id=fences.htm
0,58,Me Before You,WB (NL),"$56,245,075","2,762","$18,723,269","2,704",2016,/movies/?id=mebeforeyou.htm
0,59,The BFG,BV,"$55,483,770","3,392","$18,775,350","3,357",2016,/movies/?id=bfg.htm
0,60,Neighbors 2: Sorority Rising,Uni.,"$55,455,765","3,416","$21,760,405","3,384",2016,/movies/?id=universalcomedy2016.htm
0,61,The Shallows,Sony,"$55,124,043","2,962","$16,800,868","2,962",2016,/movies/?id=theshallows.htm
0,62,Office Christmas Party,Par.,"$54,767,494","3,210","$16,890,204","3,210",2016,/movies/?id=officechristmasparty.htm
0,63,Assassin's Creed,Fox,"$54,647,948","2,996","$10,278,225","2,970",2016,/movies/?id=assassinscreed.htm
0,64,Barbershop: The Next Cut,WB (NL),"$54,030,051","2,676","$20,242,415","2,661",2016,/movies/?id=barbershop3.htm
0,65,13 Hours: The Secret Soldiers of Benghazi,Par.,"$52,853,219","2,917","$16,194,738","2,389",2016,/movies/?id=13hoursthesecretsoldiersofbenghazi.htm
0,66,Lion,Wein.,"$51,738,905","1,802","$123,360",4,2016,/movies/?id=lion.htm
0,67,The Huntsman: Winter's War,Uni.,"$48,390,190","3,802","$19,445,035","3,791",2016,/movies/?id=huntsman.htm
0,68,Kubo and the Two Strings,Focus,"$48,023,088","3,279","$12,608,372","3,260",2016,/movies/?id=kuboandthetwostrings.htm
0,69,Manchester by the Sea,RAtt.,"$47,695,371","1,213","$256,498",4,2016,/movies/?id=manchesterbythesea.htm
0,70,Warcraft,Uni.,"$47,365,290","3,406","$24,166,110","3,400",2016,/movies/?id=warcraft.htm
0,71,How to Be Single,WB (NL),"$46,843,513","3,357","$17,878,911","3,343",2016,/movies/?id=howtobesingle.htm
0,72,Mike and Dave Need Wedding Dates,Fox,"$46,009,673","3,008","$16,628,170","2,982",2016,/movies/?id=mikeanddave.htm
0,73,War Dogs,WB,"$43,034,523","3,258","$14,685,305","3,258",2016,/movies/?id=armsandthedudes.htm
0,74,Almost Christmas,Uni.,"$42,158,780","2,379","$15,134,235","2,376",2016,/movies/?id=ameyerschristmas.htm
0,75,Money Monster,TriS,"$41,012,075","3,104","$14,788,157","3,104",2016,/movies/?id=moneymonster.htm
0,76,Allied,Par.,"$40,098,064","3,160","$12,701,743","3,160",2016,/movies/?id=pittcotillard.htm
0,77,Nerve,LGF,"$38,583,626","2,538","$9,445,456","2,538",2016,/movies/?id=nerve.htm
0,78,Risen,Sony,"$36,880,033","2,915","$11,801,271","2,915",2016,/movies/?id=risen.htm
0,79,The Nice Guys,WB,"$36,261,763","2,865","$11,203,270","2,865",2016,/movies/?id=niceguys.htm
0,80,The Boy (2016),STX,"$35,819,556","2,671","$10,778,392","2,671",2016,/movies/?id=boy2016.htm
0,81,Dirty Grandpa,LGF,"$35,593,113","2,912","$11,111,875","2,912",2016,/movies/?id=dirtygrandpa.htm
0,82,Ouija: Origin of Evil,Uni.,"$35,144,505","3,168","$14,065,500","3,167",2016,/movies/?id=blumhouse3.htm
0,83,The 5th Wave,Sony,"$34,916,787","2,908","$10,326,356","2,908",2016,/movies/?id=5thwave.htm
0,84,Inferno,Sony,"$34,343,574","3,576","$14,860,425","3,576",2016,/movies/?id=inferno2015.htm
0,85,Mother's Day,ORF,"$32,492,859","3,291","$8,369,184","3,035",2016,/movies/?id=mothersday.htm
0,86,Patriots Day,LGF,"$31,886,361","3,120","$161,306",7,2016,/movies/?id=patriotsday.htm
0,87,Gods of Egypt,LG/S,"$31,153,464","3,117","$14,123,903","3,117",2016,/movies/?id=godsofegypt.htm
0,88,Collateral Beauty,WB (NL),"$31,016,021","3,028","$7,102,085","3,028",2016,/movies/?id=collateralbeauty.htm
0,89,"Hail, Caesar!",Uni.,"$30,498,085","2,248","$11,355,225","2,232",2016,/movies/?id=hailcaesar.htm
0,90,When the Bough Breaks,SGem,"$29,747,603","2,246","$14,202,323","2,246",2016,/movies/?id=whentheboughbreaks.htm
0,91,Zoolander 2,Par.,"$28,848,693","3,418","$13,841,146","3,394",2016,/movies/?id=zoolander2.htm
0,92,Moonlight (2016),A24,"$27,854,932","1,564","$402,075",4,2016,/movies/?id=moonlight2016.htm
0,93,The Finest Hours,BV,"$27,569,558","3,143","$10,288,932","3,143",2016,/movies/?id=finesthours.htm
0,94,Florence Foster Jenkins,Par.,"$27,383,770","1,528","$6,601,313","1,528",2016,/movies/?id=florencefosterjenkins.htm
0,95,Hell or High Water,LGF,"$27,007,844","1,505","$621,329",32,2016,/movies/?id=hellorhighwater.htm
0,96,The Forest,Focus,"$26,594,261","2,509","$12,741,176","2,451",2016,/movies/?id=forest.htm
0,97,Ben-Hur (2016),Par.,"$26,410,477","3,084","$11,203,815","3,084",2016,/movies/?id=benhur2016.htm
0,98,The Witch,A24,"$25,138,705","2,204","$8,800,230","2,046",2016,/movies/?id=thewitch.htm
0,99,Bridget Jones's Baby,Uni.,"$24,252,420","2,930","$8,571,785","2,927",2016,/movies/?id=bridgetjonessbaby.htm
0,100,Kevin Hart: What Now?,Uni.,"$23,591,043","2,567","$11,767,210","2,567",2016,/movies/?id=kevinhart2016.htm
0,1,Star Wars: The Last Jedi,BV,"$620,181,382","4,232","$220,009,584","4,232",2017,/movies/?id=starwars8.htm
0,2,Beauty and the Beast (2017),BV,"$504,014,165","4,210","$174,750,616","4,210",2017,/movies/?id=beautyandthebeast2017.htm
0,3,Wonder Woman,WB,"$412,563,408","4,165","$103,251,471","4,165",2017,/movies/?id=wonderwoman.htm
0,4,Jumanji: Welcome to the Jungle,Sony,"$404,515,480","3,849","$36,169,328","3,765",2017,/movies/?id=jumanji2016.htm
0,5,Guardians of the Galaxy Vol. 2,BV,"$389,813,101","4,347","$146,510,104","4,347",2017,/movies/?id=marvel17a.htm
0,6,Spider-Man: Homecoming,Sony,"$334,201,140","4,348","$117,027,503","4,348",2017,/movies/?id=spiderman2017.htm
0,7,It,WB (NL),"$327,481,748","4,148","$123,403,419","4,103",2017,/movies/?id=it.htm
0,8,Thor: Ragnarok,BV,"$315,058,289","4,080","$122,744,989","4,080",2017,/movies/?id=marvel2017.htm
0,9,Despicable Me 3,Uni.,"$264,624,300","4,535","$72,434,025","4,529",2017,/movies/?id=despicableme3.htm
0,10,Justice League,WB,"$229,024,295","4,051","$93,842,239","4,051",2017,/movies/?id=dcfilm1117.htm
0,11,Logan,Fox,"$226,277,068","4,071","$88,411,916","4,071",2017,/movies/?id=wolverine2017.htm
0,12,The Fate of the Furious,Uni.,"$226,008,385","4,329","$98,786,705","4,310",2017,/movies/?id=furious8.htm
0,13,Coco,BV,"$209,726,015","3,987","$50,802,605","3,987",2017,/movies/?id=pixar1117.htm
0,14,Dunkirk,WB,"$188,045,546","4,014","$50,513,488","3,720",2017,/movies/?id=chrisnolan2017.htm
0,15,Get Out,Uni.,"$176,040,665","3,143","$33,377,060","2,781",2017,/movies/?id=blumhouse2.htm
0,16,The LEGO Batman Movie,WB,"$175,750,384","4,088","$53,003,468","4,088",2017,/movies/?id=lego2.htm
0,17,The Boss Baby,Fox,"$175,003,033","3,829","$50,198,902","3,773",2017,/movies/?id=bossbaby.htm
0,18,The Greatest Showman,Fox,"$174,038,914","3,342","$8,805,843","3,006",2017,/movies/?id=greatestshowman.htm
0,19,Pirates of the Caribbean: Dead Men Tell No Tales,BV,"$172,558,876","4,276","$62,983,253","4,276",2017,/movies/?id=potc5.htm
0,20,Kong: Skull Island,WB,"$168,052,812","3,846","$61,025,472","3,846",2017,/movies/?id=legendary2016.htm
0,21,Cars 3,BV,"$152,901,115","4,256","$53,688,680","4,256",2017,/movies/?id=cars3.htm
0,22,War for the Planet of the Apes,Fox,"$146,880,162","4,100","$56,262,929","4,022",2017,/movies/?id=planetoftheapes16.htm
0,23,Split,Uni.,"$138,291,365","3,373","$40,010,975","3,038",2017,/movies/?id=split2017.htm
0,24,Wonder,LGF,"$132,422,809","3,519","$27,547,866","3,096",2017,/movies/?id=wonder.htm
0,25,Transformers: The Last Knight,Par.,"$130,168,683","4,132","$44,680,073","4,069",2017,/movies/?id=transformers5.htm
0,26,Girls Trip,Uni.,"$115,171,585","2,648","$31,201,920","2,591",2017,/movies/?id=girltrip.htm
